address,balance
0x65ac1c8c02e1547e5bacb7fc6b673aea5ca665f9,98.690000
0x55a41b18e746b9ed8e59cb6a6d5474616ff81a16,98.680000
0xfa00e646adb54ebde8b999724d9457ce188ec4d3,98.650000
0x0dc55b4f4f5ed27fa89045ad354dd90641eaed43,98.650000
0x3f23dc299250229d9054ab78216b2e6b0d1e1434,98.650000
0x289323ce4ea1afa7b94f1d8c01aac41b686b0da7,98.650000
0x48e8e6b956c3f358ed97e79d37ffef5f6caa3085,98.650000
0x50b3a2b269f5f19bd94677767e219ddfeb594891,98.640000
0x67a55164921f18d9ee1829fc8cdea2346d5ee407,98.640000
0xe16a082d3bb34b7b4e02509c9485d3ae742dcad5,98.625326
0x189c3127499483c539b2428beb3e4066c95eb740,98.620000
0x8cd628cd675ef8a4c9415893f44aa806be58d3c9,98.607073
0x58b4d9bccf3a330f41ec09087ed2e4c40bee141f,98.590000
0xc7ec6ccd58e6711b96359f05330e488f0f7107cf,98.590000
0xdbbb095b589ace85047ded9fa8658b94f1462fd7,98.580000
0x01e04d7c178017ff473da3e5dc1ff1e8662bc7b1,98.580000
0x491bb8537a66084c768704dd9ee42a86d46ba5d6,98.580000
0x0731f07d4bfec5b6cde381aca27edc5fab03f71b,98.570000
0x4ef46cf07fa802d20b759e399d5bef9223b144d9,98.560000
0x00b43a4f27924c7be1e781e947c4424bfa6668f9,98.560000
0x9035b215d1d32611702dc08c0b56e42b603446a5,98.523293
0x3ce664dfa3a0c31544b235665552021d2237332f,98.520000
0x691477757c394d3a9b6b45a687e220beaac09990,98.510000
0x29f5ad177c2b1d05559437edd261ec6bfc5ba467,98.504246
0x42bab2cd62990af3c9f4936cd1503dfb431700e2,98.500000
0x0496c1037812f43429abb080f6bfda10864b3a18,98.500000
0xc7f9503a0d2869169fc3ec82063afbc62ce33ef7,98.490000
0x8f986c7dd192227f0fb96925ac597548768c0876,98.470000
0xba2c06b2c4bc72103d8273e4cb9bb6216c9298a4,98.460000
0x42092936739b07bacfde004302a2190cadfdb3fd,98.360000
0x36454dbbd7453c7e8be53d3e858a3dbab87f9042,98.350000
0xcf0bd169b123753b98e8cada39a59d5896c9ae37,98.350000
0x9b1f693af9a6cf01d4c26d85c0476438fbf175d1,98.320000
0xe47e82254fc2a01776e187c9b82b0f9b95299f6b,98.319809
0x8adab628fc60ca71174b43845b14fef9276cb7f8,98.300000
0xccbf26608e73358d3d79869c815ccd13a09477ed,98.270000
0x7a98eb0fd0758b9f7004a1a1f908adb1830b1d7e,98.270000
0x42fe218d3c64e998e12a4c88591e1325f79537bb,98.250000
0x36e612da316f3a49e23b3444a3fe3b11364306a3,98.230000
0x6e60f293b60fe479718d79637634dd46a04297cb,98.210000
0xea1712df3b361af5da6789eb8112ec2558a97d3a,98.190000
0xa3f0aa6b1cb8246738f0b1a34dd2a80ce89ff0d3,98.170000
0xd426a97a4aeeef81f8853fca08c437e2d50d5cfd,98.160000
0xef75d34b1701bbd7d38cae17c41e7c277d7d8d11,98.160000
0x76e9501a9a8912cc00f1894e81226b01f7e9ee5b,98.160000
0x6a1181c09185c74c4b50aec1329ebff141ccbaff,98.140000
0x96cff57ac8826d45c718478a7f8af567247b62a8,98.140000
0x9869403d4b48f0089a2b2bbd21310dd88b1a1af1,98.140000
0xe41a94b65b2f5a97b944794ee7ac6a5a921f3ad8,98.116464
0x2b8d81e9b662f52734a444c42f4a293c635f9e03,98.098897
0x3b1cd836dfe6bfc890ab6e658a8500d410a2a9d4,98.082206
0x06cc4478c8ea392b67a331ebe58e07ad03eb82e1,98.080000
0xc2cfb3b2b394e12aaa0b4eb2d6c44ba6dedd27ac,98.077972
0x06cc4478cbea392b67a331ebe58e07ad03eb82e1,98.060000
0xedd1f35bf4cc16d2c8db276bddb2b7d5986a076e,98.030000
0x0cc2caed31490b546c741bd93dbba8ab387f7f2c,98.026095
0x8380af48478016f62798ea6b79d50566210e69d0,98.020000
0x56f417754ae8639e46f4754fbd4ae7573730244c,98.020000
0x4276b3bbdbfcef41684a2c14fcacd3c6887f8c19,98.000000
0x5498e39ab6d4936aed12f0ebd30e4433852d9e93,98.000000
0xa540ffbe6e7e341851a1b2959fc60827ca1e3eff,98.000000
0x67803efdf6efbce405275f42242f5f617faf9194,98.000000
0xd7c9b53e0b1c978e370b55589a87ef3bf2af7cec,98.000000
0x593bcf9877e2a091e7fd752cc3dc053f739a0d03,97.989817
0xbbf78574e2522759c9e7dce21ffce2b07e37313f,97.974768
0xfb421a5257aa078a524b3767b389ea4efcc374e7,97.970000
0x38b8c2bdaa90a242d777822b637e92fefea30424,97.970000
0xf6c7e50c7f83a65d827c49b7ece669ec4807df31,97.966747
0x860ee36aa20fc6c4edbc9afdcc6b68b75abc63f7,97.950000
0x3e21325eaf1bc230617aac013a653bc9a206aad7,97.940000
0xdfc0f23d2947183b4656240964e6f4df68be2466,97.920000
0xb9e60bfcf60c48aded2f42a0047ce87ccde0bbff,97.918147
0xc76f8343d5599805d19386ac768661df71a8629d,97.898600
0x5fd77ba207ef588458aa4d3e2a70bc61ea929176,97.880000
0xa1eb0a06986903364d92a0e97daf1566ea1f4411,97.880000
0x755f90257ea060a729946ee8c700a5e9a6b95e41,97.870000
0x752525c73b5f58e00df9ac0990cc3af0ccda06fa,97.840000
0xa83c9df7f07f76d68d8d5c99e35f117b5360844d,97.820000
0xf002f9f08ef4c15db016ee68962c44ebfc81c7a4,97.805354
0xbb84146588d6bd61ca03cfc1b2547f7c40bb2929,97.780000
0x96c5835585961986a2c52d012eb2a1b13a575395,97.779723
0x43304379ac48ef709b56e26c644b28156a878b1f,97.760400
0x365c082f08a29b8bc483f8c3efdef5487cbba14b,97.750000
0xdb0a344f215b8f06451a4cc8a255b85d72344541,97.740000
0x951fa4f7166d5a710f626b03d242bc94c7f0226c,97.740000
0x0a5ff93f07d49b175e6187cc522bf0f7abb751e2,97.710000
0x2ce47406d5831f82e96b87ab0d8c9745e9d48713,97.710000
0x7c0282732af937d6c16e2c28fd4abf6f517133f7,97.690000
0x4b18da031acae525ed7a66805b6b266ae6a05051,97.644261
0x9debe8132ab8b8b1f3d54bf5e5a49ad2b6511012,97.630000
0xd2e4f314103a7282f8b1d4c827a745320366df5e,97.590000
0xc1f43e7e5e786a33c38c45b59525808c6c937147,97.520000
0x00aab9a86ddf3c638792d0eb57bb4e40b6e725ff,97.510000
0xbef5057d882f863b2190bebf550263f3a0ab7866,97.500000
0x1974a704dd0e4c386d5e732f0082fa85173f1313,97.466565
0x9318f8c80adb3055ca24f6dda295f79e42397768,97.460000
0x09c03e6c9c94e813034b6d3a03e48441b26b117a,97.450000
0x2f0d9f7acada70e6d26d7ca330607ddde5c15921,97.400000
0x70fc47cd69d7c74e2e583841b66aa0a1553e3d03,97.370000
0x960fefa1aa5fd508fb935f039f67127ae93059ab,97.370000
0xd93c86a8704af15c39fdc8d49d1b5432009bc806,97.330000
0x3cc47d7afcc6917fffdd15f350135201ceacc57a,97.254815
0x3f54b15a0cb0dc5add6872f309fd3149a3896f47,97.243282
0x6390271a4f8e381a3b2965bc41a9d4588161dc3d,97.210000
0x2ca905efddf91e8d94dc937ca330d3be8e20dff7,97.160000
0x67c4ec4ce7186e6033eb143b87d2dd89113ee2e3,97.150000
0x63783773e4886950dee61ccc72b32beec6690c73,97.143429
0x676709b5b230c22152ad09c79c044adbe4767cfb,97.140000
0xec917cb3b691f86776fac1d2bc33a9ea534b6654,97.140000
0xebcdde1f425ca72d0762298c4c3eae35547ee8db,97.113954
0xe7972b11b0021384f1bddf1188c042fc9436b6c8,97.110000
0x31072ddd6e755787266cba7e1b1a6980bb35a8df,97.092278
0xfce919e9a781b66b3cf91a9f021ae2ef104d9256,97.085190
0xcde8188e845f3e89a59ae9fb555ef9e977d5d49d,97.080000
0x41cd0e4ab82aff26cc670ba68b8c0b8a220d5a19,97.067462
0xa83b5a1beb7fc183294a6026e7dfb53e8b4db12f,97.057264
0x2563278f54eb066b924d2de6ed7bd5d8581f791c,97.050000
0x4d8e9398069dddaf62af897fb6201a1b067b9625,97.029684
0x742a661cd63d0fc590222c66e1d19f0e00cd4195,97.026022
0x78183c36e9b64e4814d63befe062c15364a20b85,97.010000
0x4f2dc86d301c58187ce21e381befe15966e836a0,97.000000
0x8f80d2cf15bbf26ed41a4433143752dd284380bd,97.000000
0x7796976bb59378c65af63fe7aa2de14f9c308474,97.000000
0x704300c7f05b9115df6f9f452bef65895c73e2ca,97.000000
0x1f33d335473be8cc32520dad60eab2a10361053b,97.000000
0x68e9b5cdc3af37becc7a4c13fa01c9e1d62b1586,96.970607
0x77234431f0088ab6a1b81f52f5722372ec4413a2,96.970000
0x2c60ae8746ef8049884bf96ee57ba452323b5571,96.960000
0x378a016837b35da0d3500ccdcd075e02a0f67507,96.947951
0x5e8a08b780acefefc757647e638147ade5771125,96.930000
0xcac9efd07860feeb3098615552ebe0b88800780f,96.920000
0x51b764a3398cb65d6080d7b5293b5250301f3f86,96.919126
0xa7b6f6134e38c413434cf4c1ff73e540672e06fe,96.820000
0x0c08765b83f6009c2bd843fad08ba50c0a558a2c,96.786756
0xfa13e1af15e8496e0bad7ab9bf929ac7315c976e,96.780000
0xcb6cdea187b65e2b95179f2b7f8bb651ac44ed13,96.750000
0x3f631b8f559a27462c43aa9957b3a41cab357b04,96.727070
0x6cc6a2cd9b0030d5c29bd2854998198c97240f8d,96.720000
0x5de1c5da76b1deeb0616ce08bd46bdfb769787ab,96.530000
0x388c4d120e1f38ac8b48b6fa60dfb5698680f16c,96.461597
0xc0f1ecded190d37b1fa46caf427d8179a8f435a8,96.451000
0x4f55d8f1a765efb6af49738c3de366bb8c89cf97,96.440000
0xef0d31ef7fc8fc8c6321e64f393b40f728f59519,96.410000
0x271d8e9edf34a140152db09e42279212c85d6b12,96.397378
0x524eb8848d76ebcd1fd4b316143c264891a6c5c3,96.360000
0xda8386b8d615df5f1b9d69418a37076afa9d427f,96.360000
0x128da053c055e539f2def281bd4109743854878a,96.330000
0xf56bf076e0e1717db3f6c0c397b5f0686a3b03f1,96.320000
0xe851a25eb1cbe279a88865c067bbaa976d3514a9,96.320000
0x8c49bf1914c7cdc3296674240b754aaf232e102d,96.319150
0x3e5cd12706fd9ee5b0779b62f28bef5ea2ad597e,96.300000
0xc18a8ae0279d9dfec77a6ae35bb36c18deda7f6e,96.274890
0xb41aa4dbd5dba83084d420e275eb20da5cd51c8e,96.192000
0xf70e2e2cf59f7d81141563f02e3cedb6a0b1b79e,96.180000
0x99baf653cd5d38b5ceb7d90b795fcf9f82100e86,96.120000
0x34afd01ca2358bc8e0252942366033dd11f88eed,96.090000
0xb5383031ecdbe486d1fd4633c16aed98eb53fbb8,96.020000
0x459038eb96c7773429d3e7897230dfe396858d2d,96.000000
0x79a948245aa14f5dd7204927c1b16c2e79128443,96.000000
0xf10dca60f04accfa7de54a5ce62a2a0bc62a510f,96.000000
0x3cc7e70d80dff2df9321bba863349ea5d6464793,96.000000
0xe01382f43e36c3fc86a167f6e5dabb311ac53ce0,95.939743
0xe65638a190aeb7aed895be6d62ba4119383c2b61,95.927985
0x4b154eac70ae984e67db4a06a0e9e8c88c39b375,95.912070
0xee370d8edc5cf195fd794d55df096c73b9695ec8,95.900651
0x253a41d371264c0e60f9a3db4340c1672f1073ed,95.840000
0x8f4b4d20201577c10f5f915ca1bc27524cd94678,95.820000
0xb6db5574d81eaa767cad56f4c2d3b205b4d2343e,95.800000
0x35f742a1b7c0a6dce7bc3c21ca70b356fb3634a0,95.790000
0xb0ed26120d7f80d8ff52616b3e8bec2a2e24e440,95.735193
0x5e9d93b006c4998163ab4a0efb9ef6cb63b4acee,95.653013
0xbc0876ae3d691b2b873668c6d299581dfb348e58,95.600000
0x129cc1e2e5e3057233b2069324b62d8d93bb5250,95.490000
0xa77962b709122881abcdd368f77782ad9bf61f90,95.475818
0x86e30be6183aabe90ada9b0de0e7a716656abd7c,95.470000
0xfc9176ec3ba2c850940cdf6dd8bd1c2992c30a1f,95.460000
0xdf1a266bf8f9739b7e40e22e81463c99b3b67d5a,95.330000
0xffa952988a078feb5d7a57baeda6ccebee300a5d,95.260000
0x63595591ec908e356c3a92049125c68ce44363a7,95.230000
0x1038a5ce1d9d9c6eef883bc3677f52f777a10271,95.220000
0x79683b9118dc023de711262bf44ce2832090f139,95.197610
0x5fdcb054dfc589ce1ae8018e169156d440d00c3b,95.150000
0x4a01d4283a1c810ab831a14e707e379693e51cec,95.144016
0x5e081d96d367ac5a9b641b445a58e85f0d17fc55,95.088895
0x1fc288a180ed869fc5a0c8686ec1dfd3015afa8b,95.087750
0xc751b646c399779b4d280f561f5b9b1c9da5fb16,95.084149
0xf881f7f6d6c1bfb39b3ac1aab75ef6d35c51557f,95.070000
0x1fd20133660ffa5101567cad682f48445716ce2a,95.052279
0xe28eec1c33ab8c8f8dfce63964f58ebb88d2a07b,95.050000
0x82813b7968ad12d5bba8036d18124dd656d63dbd,95.003952
0xc345969d58b1ce063ecf20d9508a8066b14573d0,95.000000
0x391677883a9dbeac4cce3c87af74ab9fd857c6ea,95.000000
0x40afbcb08f03e5d4d1300500244ca90b67da0868,95.000000
0x2d219bf931c716d999c68a6f151a32113ccf5727,95.000000
0x6fc7a35614430fa8fb27397f6001434448f9d08c,95.000000
0x00f0e21e2a941370f1717f2d12cd5e1d077d31a5,95.000000
0x6b0b0c9da93e92598eaa096cd27abbec1f70d52d,95.000000
0x7b6e2e64815bb2196fa72879cb7d7f3856f2d9ad,95.000000
0xc4cb1bd3e363c532128323d919ac28d1def8a8f7,94.948834
0x62e94fe5f1b69b1dcf4d209b24555daa75365888,94.920000
0xf54f1ac64e4128a67485ad04ea8ab377bb050700,94.870000
0x3b9747a70c3acce0834a197fe13aa8a722dacdd5,94.810247
0xd88ed21e88e0b80050f159a24fb340f1c7581d96,94.790230
0x052bf1018d37d6ac641d41b2357d3420c5bf1f90,94.790000
0xd0255eac90efc795b8c3446b8a6e190746e3eed7,94.760000
0xeaef25e3b3f226b3a45559eae9a7ed606dbd1873,94.754609
0xe835a6e86c8263fa60c7c73fd314fb5366322343,94.646706
0x6dcb01114758027de03a879790889f36334e5b9b,94.643534
0x40492311984153d6b4fb98545ebb2d8342c74b4b,94.590000
0xc8341edf717c2ac28f7c1346aea18f2c5cee37ac,94.550000
0x0bd2f7f7484a59dfca1882c25041da052d175b1a,94.550000
0xdec9b431b1d66771492419ededcee2c6bad34e7b,94.530000
0x1b54c42359b4af8aedb79266e613f004228b1f5d,94.480000
0x82bfd72bf155ac6aa3543939bff0285850c37ee0,94.313773
0xa7142992fa654b8280ad6e0d085e0b3665b1f9a5,94.300000
0xc7a1e77677efa270cda01cefbf4304edbecfc270,94.120000
0x723ae8444300fc214ea852dd256b1f4d9ba04e38,94.120000
0x0ff48da6681888f0a4ae29a7068e590cda3d747d,94.070000
0x864b269bac40dae30d877fd7b2dbc2cd5d94d91b,94.050000
0x173df4470beffa57b2ccfb694f4087cac6768756,94.000000
0xf2991b0de20fee336305b9db6758f6e76a9f0db8,93.988721
0x4c8c7072bbae0fb9a7a6c0d560a7f31637e26b8e,93.945425
0x2066bddd463bce10b454d8081360c133b15ba2ad,93.940000
0xa3c5fd2f944c22e89a995933eb1b202aa23fc2cb,93.900000
0x2cf143991bef54a04047195328301fa1b6ba2505,93.770000
0x95bbd637aaba923291b52f865c6ea55f288a9012,93.770000
0x2d96799f50f126b5b035f4b638bcb59cc4272834,93.753131
0x69294a6132468665ee5dc449a62cefdbaaf50a8e,93.730000
0x007d7eea96a59255e4d6daa11770e63df33878bb,93.674253
0x4a53442289ed295f723cf9f6bec48bbaf2c2513e,93.670000
0x59050b3249e62616ff129bb72f073971bc4f8a42,93.625711
0xfb06298f220938ff50fc781664c38e3aa07671a7,93.520821
0xa072e1087a25f5c3c75b706d31d03e7b59832a9c,93.514613
0x3bc147b2683b46ce62b4d0b8b095bd7abd06ed4f,93.501013
0xa005dddc9d71c72aa6de54614f19f3e5370cef3c,93.480000
0x0db8b411d6c166858fa349adc834956a7b6d3d16,93.430000
0x2677c6706fc46020bd0930ce879d8d787e091c9e,93.410000
0xc374b9eb58a51683071bb1d811f33a0116f05f57,93.400000
0xad7b263849be473dd5b47b0fa0507b0259eefb9c,93.390000
0xb2d399a5be67c32e19e5d6c53d3f543c15f3fcf4,93.372512
0xab74b99f38971579eef81b19a4f0b33b05b9c99e,93.180000
0xf6065ce79c5b484eb9a6851784d13bc488629996,93.061009
0x8a625a6c54e7633043a680ebdc9aaa8a54a0acf9,93.013487
0xdfae0ab894aebbdf344c377c8b87ceb9f9a95bec,93.000000
0xe6bd6a969fe8bc88e28f1c641f8bbada2c975a08,93.000000
0x8922dd8e03fab20243c8af2d186c45c84d9bba26,93.000000
0x8a15543d309313d3812809dd9cd68c19c78b29b1,93.000000
0xa38a01546dd6a1b51999ba7d8e9248171c762312,92.980000
0x1614885cec1b3f841fa99def88b05d1fccc90af6,92.950000
0xf7e48ebcfe5d09c15bec1fce2190738dcc1987a8,92.860000
0xf764342a0e49d21663ac04deddf8e9c45b9a2c87,92.851959
0x319db6a2f0630fab66f386e05b5e07b3725991e7,92.760000
0x68023f037c505b3055878340fd949b7f83ec68d4,92.640000
0x624b985ec4c2b107ac1a55aaa7d79d904f69d9d3,92.630000
0xbba14d676d129c31e22f8a1727f44e733da4efe9,92.600000
0xa8ed8a9da80ee4cf85a9c9ea32af375c4c8dc754,92.430000
0x13fe16205099627b1893f572815b9b5fd8b13fd0,92.380000
0xc2a0d7747bd0da5b1d6c641303bcd77678209827,92.340109
0x8286f706f194fba0413ad13a7c3962a1fe0df191,92.340000
0x9436e63c27c3bc49c94d71379d8e1fb10976c9c1,92.317621
0xa1f8ed6097e5086acfc799fd964cf69323a65f9f,92.270000
0xc5c0bbcf5cbb2040161a85b31211f4eb5c0204ff,92.162087
0x0568a00c0dbcee695ec2a0be9460e63a05da1d4b,92.160000
0xf74a035be0ede81a02575e8008b5f23a0b2e38e6,92.092405
0xeb6f44f1033791a4f61f2ca3e3fb6a988aabb5c5,92.000000
0x45c677ffbfb2fdbba2bbcaebd646c44d615f88c9,92.000000
0x49b5282f701e946a47e4eda135a070aaa1888315,92.000000
0x1ea8b527fb8aa2ae306f88808c4fdaa5da8dcea2,91.990000
0x37371c72938d8009f786b63d38d85c93f8d99bb5,91.933413
0x9461d8674eb6a96adf625a0e3a893e901049782f,91.910000
0x3754c87eacba44e2c9c8533b9db03c9da0153a5b,91.900000
0x0663c439b665bdb07e42baf99561433b428f527a,91.884526
0x10a84b9b8dcca3b51d42924ca682097b5cf347d9,91.860000
0x1a0f4bb4008e65c53615b2eb0d0b46795424dabd,91.840000
0x80d5941d3094b7364edd81163a764120a0ab163e,91.750000
0x203852c828085dfa7f9cedc640a9e2d49624b5ff,91.746247
0x659af2247fe1b52e9ffb9bcb95f0e36142c17fe0,91.717201
0x87f1b97a2169f47467b6837fba8a2bd435de39cf,91.600000
0xd32c611580804954427f8a51b8cc472eef1ecf0c,91.550000
0xb95af193ea5b2d52b8389b82a343963d5db22fa0,91.473900
0x18bd1c3f2e0a73618b9b74d936b628455f8a0439,91.439992
0x5ea5a55be3c8c199244141f904857b0a389c218f,91.435511
0xb8901acb165ed027e32754e0ffe830802919727f,91.416525
0x078b99c3c036dbdf098101cb8e9c707158713f17,91.409320
0x197d2b4e81cd7459e013218d09d05dabf7874d23,91.400000
0xc1f50d472e04b9ff75b99a9b6fed80c842b58950,91.350000
0x4b40e5b8c93876a64f60ac61ed6c1ca12efb2244,91.340000
0x88097fc438350c08c1889b33c2440b6443417057,91.310000
0xeb4af8a64070ef0dea6260e0bf2310748f014d88,91.280834
0x2ca8302b7b9c9c57a096fe2677e5ee9920acd572,91.240000
0x269a0aacf79822b709a20682a395c54e47018dfb,91.170000
0x3c8c79f4670725f78e3c1deb584eb6b99987f8fb,91.040000
0xa7467696cf741e30ee14461d5a891f579b99b6ea,91.039791
0xe4c64b29c556cf338294950eef58384a6ed8840a,91.000000
0x6a7fe770792f898f741b3f9dde0a0db63332bc10,91.000000
0xd87457c8d5aca930b3f7ea0371932b8097c55ef8,90.950000
0x01327dbf02ab812ee8c3bada067c026addb37ef4,90.900000
0x4ed522d2c7291f14cc3b2a110824859b399c8065,90.880000
0xd18480e4db60a5a218c41b76e266f76d5f9ed567,90.820000
0x14db90512ceed6ec6fa3c519d93ce511830f1585,90.789423
0xf5992e8b6f9ae101f2cdcd89027bd8a8f20a7400,90.706583
0x8fbed245de49dafcd80c9d3b116a4ebc9735d30b,90.703415
0x7de7a1135b21b1917e61a6ccb546680a071002a3,90.700000
0xf7eebbe3bcc6324b55bd452ed8318dd44360d813,90.660000
0x0e439545d2f62ac7e7b310dbbe547b5c24cebd7b,90.560000
0x8699f8ce1d8de6860ce10ba24c2bae65b732554b,90.507213
0xbf36e9a612a97e8eb00381bd474773db9e43035d,90.460000
0x9ecc000ba0adac62f64c57446fdef8d92091db83,90.345266
0x12ece03a122be04bc2df76c198ede622634892c7,90.279101
0xe9927dd817345e78cebb34bb2ce9f7c7645bc579,90.245168
0xc603e73878bae8660cc21f95e614b56ec872436c,90.222394
0x96b18d2f423a31ef0d467cb2687045c777be1946,90.220000
0xe1a8d82541d3aaff88a41924a7b4236beb7af1df,90.080299
0x4c0132f885ac02cd0fb555d17db8946b0c10edd8,90.073538
0x9dffdc893a1149c8ca69b8339bd25356d5395f1a,90.069804
0xf97d2042c9bd574d60e53f690643cbd459cd3aca,90.013502
0xb1d2e66de1d23d7305df4a511ffc0eb07055fc3e,90.010000
0x2b83bf8e0cd8947f20f0dc08c3003e471e6bb1ca,90.002251
0x3a97247f81deb13a981a756031b18ac036438fa5,90.000001
0xb31b4230d28fc5003ef07306a5ea2c9929f8bf95,90.000000
0x36e765ac5bc78784e8583bf2297d38c34c9d5310,90.000000
0x61629a91b54d3c9037beeabbd11918e3cb54afc9,90.000000
0xd298eb462b39c34aab8de3b21038f6d36c4e9890,90.000000
0x0384a8772cec5af3e6b6004e5f1c82d021f1be77,90.000000
0x245c8e3763060d4d4a74cbe91ee438255f75214d,90.000000
0x99b1e76eac56707e8f529b33dcb478e5a0520d0c,90.000000
0x039703a02a735e94fe507b4121a7149d172bc938,90.000000
0x67f06ffd9de3ff626d727ec4e088249b3d7bc9a3,90.000000
0xa75852da2cfd676ec6ff66ae46b6c2e7f03b0fc1,90.000000
0x5264d84a54660cda8871f03af05ad5563f206e98,90.000000
0x60d9de97a4b0be0748e76b99965075375e70fc31,90.000000
0x81cce0c2c8fa0f910cd3e2621cea7f04d3f58f45,90.000000
0x46e1bc155600b3248c54aa55229d1c57d873e0e9,90.000000
0xd45c3d95794e3abf71deba18243f27dc73563aa3,90.000000
0xc8c577d91c729cdbd8ea16ac12f8a89f082f6957,90.000000
0xd16d19da751fea89b00d3bd88cbb10d5664af480,90.000000
0x846c6768b6399f4ce40727ce13ca412752d7b1cf,90.000000
0xae4184c769898cfbddf8d309bd72780ee1e51af5,90.000000
0x20101ede359eababbb652f1b5aa3bfde49f54863,90.000000
0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,90.000000
0x3bd279ef7c5cdff96e3f124597068ec74a5acda9,90.000000
0x8d5bf23b181ea94d3104d4192acb52427e54875a,90.000000
0xdf0e5341687189e86e533f9915b3e3da285f357b,90.000000
0x2dfce0f6020e7345f7c2b04eb6631273dbb96a68,90.000000
0xcad623a60f9391a602c570f3cf7552ecd925a877,89.990000
0x969bf9e3709a5012913022ef8b94dda2c1202b97,89.940000
0xd707d649111224d90a16e2f1409125566de57803,89.920000
0xc6ff188bf84932cf9a3f19de681301f467affd76,89.820000
0x8f6a1ca45a57a0e83e828f246e239aac318d2796,89.753722
0x02d2d3e89d72fffebe93127fd31c4036a6a34b50,89.730000
0x8c5566ee239dea59d7e60165d7463ea152804c84,89.700000
0xfb0c851b923271ae6ca68bf59348ae8e7cb62ebf,89.616937
0x5b8946d2de27f6a6460a29dbd9e309856e57a743,89.600000
0x40dd40f6e11514d52170f6a2efe4223ef24fb468,89.535272
0x638081792904915f1b7c770bf160f35cc93d6792,89.530791
0xb926d99ef99ce11324df699357db18e248148117,89.510000
0x2be7da2b13126166645724b83dc3bef86792b7fa,89.500000
0x767a7d97ea71da21acb5be3a0c5092735e726121,89.430000
0x6a18ac6217bbc5d38bb955ca3eea7550aa6aeace,89.420000
0xe732b16e22bc458f92ba9bc2fff79a2bb9fc80dd,89.410000
0x62360935609b55257086b620e1feeb7107af9453,89.370000
0x1279f4506f51eabeeeb195a0d23ff333fc9f1298,89.367087
0x6c42a2bff761aa7431b29c1187f8457fc5617dc3,89.350000
0x74f69d6e4961901cf30cd3fd825e4c179b471bce,89.340000
0xdd0d3476e9d6f7fba50ec909f4407108464901a5,89.320000
0x830e6fa4800f4fa2e276c7f61c2731e6faded4f9,89.310000
0x6cffdaacc92f0c71f38bc62769522a23f5d803b8,89.300000
0x5ccf00863f0d026f387f23130004c5c36dda856c,89.020000
0x2266e3e54513bd5a8c8cf9fbddce73501649a56a,89.000000
0x120cd2b5e1dd59ae723dbf69a3ea807df6df509b,88.990000
0x011394cd817a7a656dfcb487525c1758782b5a4a,88.980000
0x46ea401557997e4ce0cf33e56baf701f5bcf6a34,88.960000
0x35ee3176eff4ac1ce37e6daa0c9c179c2af54139,88.930000
0x57c76c507ca35a3b1233a939527e063591fcc48f,88.870000
0x8c2e8598551d17bf59483c3eb52ddff08b9f6dab,88.850000
0xa01c212e6bceb6283205df8354e076c81712dc7e,88.810000
0x6d9710ef10a71a65d0e69d3da2190bef793e73b7,88.630000
0xcf0229a459a4feb84c95047c0be0af0b14fd28a5,88.570000
0x49cad13aba8eadd269391a55f4d6104e5e094557,88.570000
0xf185098f3409284563f51ad5636b378ac3af41c1,88.560000
0xb712cda4b8cc84977e86c65d31d2387f7b5cd279,88.510000
0x58c2c3b830d7deb197cb3849c6a13a997bf376a4,88.460000
0x8f1ee7225f71b65523ffb5c913ccd7ed2fc89447,88.440000
0x391b981dd0bf9bf9a1d4a8096e799df87ae1698a,88.356404
0x4988c53427bdaddbddf872eba6d82b007dad72c7,88.330000
0x256a49879ffd5c01ca0e0aa407a03e0f2f7e351c,88.314827
0xa1dc16c72ab2064d0fd494cc1a9802a59b5618b0,88.220000
0xf03e965eac45489a9b1ed01db1ee9e2122422785,88.200000
0xd35410f97345e52175d3e6d246d3ba042a0c070f,88.140000
0x12150913089a3f70dc1aa883ff474acef252cc19,88.100000
0x10cfa0ef9d4989e1c0808f0323d6050a4e7c2645,88.010000
0x01c94c8c13eabffe83e9cbaed3024b65f7793bb6,88.000000
0x11c0d6b5e13872f1f3494dc9ed1d77d8bbe107e2,88.000000
0x15007e7b09310fddd102393449ac124af50a5498,88.000000
0xca70f1a856c8303a5552f7e3b58eab2829c54588,87.950000
0x2a7d0e742b9ddebf0d8306c7fb4181cc2dab63fe,87.870000
0x81eb873ef132ea458efddfbb275dcfae6c6910b5,87.860153
0x28fa9d713f932004a674fa8a6f51fc8f30609be3,87.821581
0xd49d0af5985d8c93b991675d8c7c9392bd66090f,87.590000
0x23e18fc994d46b0ef1f518d7009e561b37ebd8ab,87.572822
0x769fa48e36476db2de7e9a14e54a46258b41de3b,87.201077
0xbd8f75c5542a17b64ba2f92340b3784873969181,87.103639
0xd62360b8c22938597a1ac9601dfaf582d8290d81,87.000000
0xe51cab07c42f250229d2e07302ba297be6dd1eef,87.000000
0xa9127bbb4b617c737d932e079346c5b19310bb61,86.970000
0xc123681bf323224d585ca6d56656126fbe830d50,86.900000
0xae82047a935013434f522cb608a9b6695566d038,86.770000
0x379ba1bb85419c55a2d31182e20248de6f509600,86.730000
0x2119b601bf5bd3c8ae1d73ffacd18367ab0e6b55,86.560000
